index,cell_volume,pos_x,pos_y,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pxdc1,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,Vip,Calb1,Gad2,Tac2,Lamp5,Cnr1,Pvalb,Sst,Rab3b,Slc17a7,Penk,Gad1
e0d3db03-603b-4fbe-9c18-9196de1e54ca,1617.68428724992,-4314.8186254762295,909.30020154671,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6355963,0.0,0.0,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,1.5271193,0.0,0.0,0.0,0.0,0.0,0.76355964,0.76355964,0.0,4.581358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,0.0,18.325432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271193,0.0,0.0,0.0,12.216954,0.0,0.76355964,0.76355964,1.5271193,0.0,25.961027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.926275,0.0,18.325432,0.76355964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271193,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,0.76355964,0.0,6.108477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76355964,0.76355964,0.76355964,0.0,0.0,0.0,0.0,0.0,0.0,4.581358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8177981,3.8177981,2.290679,0.0,0.76355964,0.0,0.0,0.0,10.689835,0.0,0.0,0.0,0.76355964,0.0,0.0,0.0,0.0,0.0,0.0,0.76355964,6.872037,0.0,0.76355964,0.76355964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.290679,0.76355964,0.0,0.0,0.0,0.0,0.0,3.0542386,0.0,0.0,0.0,0.0,0.76355964,0.0,0.0,4.581358,0.0,0.0,0.0,0.0,0.0,0.76355964,0.0,2.290679,0.76355964,0.0,0.0,0.76355964,0.15962689,0.07565959,0.3883859,0.07358266,0.014835213,0.0,0.13084657,0.12403021,0.14851627,0.15822826,0.083822995,0.0
0b193b65-b144-4abd-b6ee-092ac73414fd,1810.91390100003,-4316.28807729807,896.485312333201,0.0,0.0,0.0,0.0,0.0,0.0,1.3641714,0.0,0.0,0.6820857,0.0,0.0,6.8208566,0.0,0.0,0.0,0.0,0.0,0.0,2.7283428,0.0,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.0,0.0,0.0,6.138771,0.0,0.0,0.0,0.0,0.6820857,0.6820857,0.0,0.6820857,0.6820857,0.0,0.6820857,2.7283428,0.0,0.0,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.0,0.0,2.046257,0.0,0.0,0.0,0.0,2.046257,0.0,0.6820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5029426,0.0,0.0,0.0,1.3641714,0.0,0.0,0.0,0.0,51.838512,0.6820857,9.549199,0.0,0.0,0.0,0.0,0.0,0.0,0.6820857,0.6820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.0,1.3641714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4104283,0.0,0.0,0.6820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7283428,0.0,0.0,0.0,0.0,0.0,6.138771,0.6820857,2.046257,0.0,0.0,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.0,0.6820857,0.0,0.0,0.6820857,0.0,0.6820857,1.3641714,0.6820857,2.046257,0.6820857,0.6820857,0.0,0.0,0.0,3.4104283,0.0,0.0,0.0,0.6820857,0.0,0.0,0.0,0.6820857,0.0,0.0,1.3641714,5.4566855,0.0,0.6820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820857,0.0,1.3641714,2.7283428,0.0,0.0,0.0,0.0,0.0,0.0,0.6820857,0.0,2.7283428,0.0,30.01177,0.0,0.0,0.0,0.0,12.959628,0.0,0.0,1.3641714,0.0,0.0,1.3641714,0.0,0.0,0.0,0.0,23.873,0.0,0.0,0.0,0.0,0.21460448,0.09030387,0.4701113,0.09163187,0.012748782,0.0,0.24700764,0.10343069,0.13923602,0.17501105,0.084002405,0.0
7f6df5cf-9f80-4a17-84f3-f445aaf3a549,503.45737500001803,-4146.7369985284295,1066.01470795428,0.0,0.0,0.0,0.0,36.80148,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,22.080889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.906864,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.627457,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,4.906864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,2.453432,2.453432,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.906864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,2.453432,9.813728,2.453432,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,2.453432,0.0,4.906864,0.0,0.0,0.0,0.0,2.453432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.068638,0.0,0.0,0.0,2.453432,0.20060918,0.09094535,0.3537604,0.071281485,0.0,0.014653356,0.10824576,0.09220428,0.111930676,0.117827035,0.08090039,0.0
7026b7e2-b350-4b07-976e-e939c4621162,303.990236250004,-4159.39032930367,1096.25724491078,0.0,0.0,0.0,0.0,8.126567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0632834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0632834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0632834,0.0,0.0,0.0,0.0,4.0632834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.126567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.126567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078265995,0.011600692,0.034647398,0.010981988,0.05119772,0.020726569,0.0,0.023934199,0.014868215,0.43541035,0.031186987,0.0065275086
9710ccf5-4344-4d3b-a5d9-934c3d085aa1,1629.05440424996,-4163.90444456988,1106.1586391486999,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.0,0.0,0.0,0.0,0.7582303,3.7911515,0.0,0.0,0.0,0.0,0.7582303,0.7582303,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582303,1.5164607,2.2746909,0.7582303,0.0,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25205,0.0,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,2.2746909,0.0,12.889915,0.7582303,0.0,0.0,0.7582303,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0329213,0.0,0.0,0.0,1.5164607,2.2746909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.0,0.7582303,0.0,0.7582303,0.7582303,0.7582303,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582303,0.0,0.7582303,0.0,0.0,0.7582303,0.0,0.0,0.7582303,3.0329213,0.0,0.0,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,0.7582303,0.0,1.5164607,0.0,0.0,0.0,0.0,0.0,0.0,1.5164607,1.5164607,0.0,0.0,0.7582303,0.7582303,0.7582303,0.0,0.7582303,0.0,0.0,0.0,0.7582303,1.5164607,0.0,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.0,0.0,1.5164607,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.7582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.0,0.0,1.5164607,0.0,0.0,0.11750926,0.0470037,0.04582861,0.023795625,0.11457153,0.024089398,0.0,0.07280135,0.062125653,0.7245948,0.070528455,0.063021034
dac909be-2a44-45c4-8eea-23866e4d8d47,1223.48161800006,-4181.15659641005,1109.98375173024,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,6.05746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,1.0095766,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,2.019153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,2.019153,5.047883,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.440525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,17.162802,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019153,0.0,0.0,0.0,0.0,2.019153,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,3.02873,0.0,0.0,0.0,0.0,0.0,2.019153,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,3.02873,0.0,0.0,0.0,2.019153,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,0.0,0.0,0.0,1.0095766,0.0,0.0,0.0,2.019153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15783589,0.08145111,0.07989224,0.031956896,0.08378942,0.036243796,0.0,0.061217822,0.075928375,0.42194274,0.05473056,0.0
c968ffe2-b42b-47e9-8ad6-81babb8a6ef6,1080.5799202500698,-4217.659692424,1068.3210526830999,0.0,0.0,0.0,1.1430885,3.4292653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4292653,0.0,0.0,0.0,0.0,3.4292653,0.0,2.286177,0.0,1.1430885,0.0,0.0,1.1430885,0.0,0.0,4.572354,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,3.4292653,0.0,0.0,0.0,0.0,1.1430885,1.1430885,0.0,0.0,32.006477,0.0,0.0,0.0,0.0,0.0,24.004858,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,3.4292653,0.0,0.0,0.0,6.8585305,0.0,0.0,0.0,1.1430885,0.0,2.286177,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,35.43574,8.001619,2.286177,1.1430885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430885,1.1430885,1.1430885,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.573973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,2.286177,0.0,2.286177,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,3.4292653,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,11.430884,0.0,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430885,1.1430885,1.1430885,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430885,0.0,0.0,0.0,2.286177,0.0,0.0,0.0,0.0,0.0,0.0,12.573973,0.0,0.0,1.1430885,0.0,2.286177,0.0,0.0,1.1430885,0.0,1.1430885,0.0,0.0,0.0,0.0,0.0,26.291035,0.0,0.0,0.0,0.0,0.8205999,0.36633137,1.0804344,0.27883604,0.09014668,0.0,0.22271533,0.14079635,0.28739443,0.27649054,0.08474717,0.0
2fe1d02a-0c3b-4e0d-b676-ab7dbf9d4ef1,309.97826024999404,-4217.90799231541,1036.27996570229,0.0,0.0,0.0,0.0,99.61977,3.9847906,3.9847906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.939162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9847906,3.9847906,0.0,0.0,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.954371,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,7.969581,0.0,0.0,0.0,0.0,27.893534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9847906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.923952,0.0,0.0,0.0,0.0,7.969581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44353962,0.1521444,0.68927634,0.15017244,0.00030337868,0.0016685827,0.2219215,0.0999341,0.20662531,0.17339846,0.060458355,0.06543728
4d7312a7-5189-4da7-aee9-c5cd3068ff26,509.097879749936,-4222.82064320403,1033.77820843926,0.0,0.0,0.0,0.0,4.852499,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,4.852499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,7.278748,0.0,2.4262495,0.0,0.0,0.0,4.852499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852499,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,2.4262495,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,2.4262495,0.0,2.4262495,0.0,0.0,0.0,0.0,75.21373,0.0,7.278748,0.0,0.0,0.0,0.0,4.852499,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,7.278748,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.278748,0.0,0.0,0.0,0.0,0.0,2.4262495,2.4262495,2.4262495,0.0,0.0,0.0,0.0,4.852499,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852499,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262495,2.4262495,0.0,0.0,0.0,0.0,2.4262495,4.852499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.983746,0.0,0.0,0.0,0.0,38.819992,0.0,0.0,2.4262495,0.0,0.0,0.0,0.0,0.0,2.4262495,0.0,26.688744,0.0,0.0,0.0,0.0,0.39266348,0.14618279,0.6094812,0.20513792,0.033648923,0.0,0.17389911,0.102361776,0.36641604,0.15310971,0.03455525,0.031512648
f390470d-3adb-465e-b15c-a017d289b27b,865.768469999967,-4254.968612200821,1099.08351606754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8534153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,4.2801228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8534153,4.2801228,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,24.254028,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,2.8534153,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,4.2801228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,1.4267076,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,4.2801228,0.0,1.4267076,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,2.8534153,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,5.7068305,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267076,1.4267076,0.0,1.4267076,0.0,0.0,0.0,0.0,5.7068305,0.0,0.0,0.0,0.0,0.0,5.7068305,0.0,0.0,0.12007454,0.0495756,0.17820717,0.04427576,0.052832797,0.053495277,0.03014285,0.026145404,0.01630852,0.27425408,0.032358173,0.07843622
