index,cell_volume,pos_x,pos_y,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pxdc1,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,Vip,Calb1,Gad2,Tac2,Lamp5,Cnr1,Pvalb,Sst,Rab3b,Slc17a7,Penk,Gad1
8e4f0f1d-770c-4f76-9f37-8ed31fbf4f4a,2019.6838627498496,3891.1488871796,1409.5325244069104,0.0,0.0,0.0,0.0,2.4463203,0.0,0.6115801,0.0,1.8347403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115801,1.2231601,0.0,0.0,1.2231601,0.6115801,0.0,2.4463203,0.0,0.6115801,0.0,4.2810607,0.0,1.2231601,0.0,0.0,0.0,2.4463203,3.6694806,0.0,0.0,0.0,0.0,0.0,1.2231601,0.6115801,1.8347403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4463203,0.0,0.0,2.4463203,0.0,0.0,3.0579004,0.0,1.2231601,0.0,0.0,0.0,0.0,0.0,4.8926406,0.0,0.0,0.0,0.6115801,0.0,0.0,1.8347403,0.0,0.6115801,0.0,3.6694806,0.6115801,1.2231601,0.0,1.8347403,0.6115801,0.0,0.0,0.6115801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115801,1.2231601,4.8926406,0.0,0.6115801,0.0,0.0,4.2810607,0.0,1.2231601,0.0,0.0,4.2810607,0.6115801,5.504221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115801,1.2231601,0.0,0.0,4.8926406,0.6115801,0.0,0.6115801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115801,0.0,0.0,0.0,0.0,0.0,2.4463203,0.6115801,2.4463203,0.6115801,0.0,0.0,0.6115801,1.8347403,0.0,0.0,0.0,0.6115801,3.0579004,0.0,0.0,0.0,0.0,0.0,2.4463203,0.6115801,1.2231601,0.0,0.0,0.0,4.2810607,0.0,1.2231601,0.0,0.0,0.0,0.6115801,1.2231601,0.0,0.6115801,1.2231601,4.8926406,14.677922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6694806,0.0,0.0,9.173701,0.0,0.0,0.0,7.950541,0.0,0.0,0.0,0.0,1.2231601,0.0,3.0579004,0.0,0.0,0.0,18.958982,0.0,0.0,0.0,0.0,0.0,0.6115801,0.0,7.338961,3.6694806,0.0,39.752705,5.504221,0.6115801,0.0,0.6115801,1.2231601,0.0,2.4463203,0.0,2.4463203,3.0579004,0.6115801,0.0,0.0,0.0,6.7273808,0.0,0.0,0.0,0.0,0.0,0.0,0.6115801,0.0,1.2231601,0.0,0.0,0.0,0.0,2.4463203,5.504221,0.0,0.46531594,0.0,1.3680289,0.118118666,0.033645924,0.39325163,0.44479433,0.18820089,0.9755788,17.270102,0.22249551,0.44454348
2a981421-8cf6-47db-a37d-f1f738379637,2120.78523225009,3887.4346755532106,1291.52184647959,0.0,0.0,0.0,0.58242506,1.1648501,0.58242506,0.0,0.0,1.7472751,0.0,0.0,0.0,2.3297002,0.0,0.0,0.0,0.58242506,0.58242506,0.0,0.0,0.0,0.0,0.58242506,1.1648501,0.0,0.0,0.0,0.58242506,0.0,0.0,0.0,0.0,0.0,0.58242506,0.0,0.0,0.0,0.58242506,0.0,0.0,0.0,2.912125,0.0,0.0,0.0,0.58242506,0.0,0.0,0.0,0.0,0.58242506,0.0,0.0,0.58242506,0.0,0.0,0.58242506,0.0,0.0,0.58242506,0.0,0.0,0.0,0.0,0.0,0.0,1.1648501,2.3297002,0.0,0.0,0.0,0.0,0.58242506,0.0,0.0,0.0,1.7472751,0.0,0.58242506,0.0,0.0,0.0,0.0,1.7472751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58242506,0.0,4.0769753,0.0,0.0,0.0,0.0,0.0,0.0,1.1648501,0.0,0.0,0.0,0.58242506,0.58242506,0.58242506,3.4945502,0.0,0.0,0.0,0.0,0.58242506,0.0,0.0,0.0,0.0,0.0,0.58242506,4.6594005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58242506,1.1648501,0.0,0.58242506,0.0,0.0,0.0,0.58242506,0.0,0.58242506,0.0,0.0,1.1648501,0.0,0.0,0.0,0.0,0.0,0.0,1.1648501,0.58242506,0.0,0.0,0.0,0.0,1.7472751,0.0,0.0,0.0,0.0,1.1648501,5.2418256,0.0,3.4945502,0.0,0.0,0.0,0.58242506,0.58242506,0.58242506,0.0,2.3297002,2.912125,2.3297002,1.1648501,0.58242506,1.1648501,0.58242506,0.0,0.0,0.58242506,1.7472751,0.0,0.0,4.6594005,0.0,0.0,0.0,6.4066753,0.0,0.0,0.0,0.0,0.58242506,0.0,5.82425,0.0,0.58242506,0.0,11.6485,0.0,0.58242506,0.58242506,0.58242506,0.0,0.0,0.0,0.58242506,1.7472751,0.0,23.297,0.58242506,0.0,0.0,0.0,1.1648501,0.0,1.1648501,0.0,0.0,4.6594005,0.58242506,0.0,0.0,0.0,2.912125,1.1648501,0.0,0.0,0.0,0.0,1.1648501,0.0,0.0,3.4945502,1.7472751,0.0,0.0,0.0,3.4945502,3.4945502,0.58242506,0.53341496,0.099461794,1.7651062,0.0,0.10423051,0.8404295,0.44190103,0.07735709,0.6362128,10.816625,0.16754492,0.24431638
cec90133-8a2e-4f4a-956f-2354fe151360,610.520036249997,3877.28408111546,1292.29945370504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,0.0,0.0,4.0463815,0.0,0.0,0.0,0.0,2.0231907,2.0231907,0.0,0.0,0.0,0.0,0.0,2.0231907,0.0,2.0231907,0.0,2.0231907,2.0231907,2.0231907,0.0,0.0,0.0,0.0,6.069572,0.0,0.0,2.0231907,0.0,0.0,0.0,4.0463815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,0.0,0.0,0.0,0.0,6.069572,0.0,0.0,0.0,0.0,2.0231907,0.0,2.0231907,0.0,0.0,0.0,8.092763,2.0231907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092763,0.0,0.0,0.0,0.0,0.0,0.0,14.162334,0.0,0.0,0.0,0.0,0.0,0.0,10.115953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0463815,4.0463815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,4.0463815,0.0,0.0,0.0,0.0,0.0,0.0,4.0463815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0463815,0.0,0.0,0.0,0.0,0.0,2.0231907,0.0,0.0,0.0,0.0,2.0231907,6.069572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,6.069572,2.0231907,2.0231907,0.0,2.0231907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092763,0.0,0.0,0.0,4.0463815,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,0.0,0.0,0.0,12.139144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231907,4.0463815,0.0,38.44062,2.0231907,0.0,0.0,0.0,0.0,0.0,4.0463815,0.0,0.0,12.139144,0.0,2.0231907,0.0,0.0,2.0231907,0.0,2.0231907,0.0,4.0463815,0.0,0.0,2.0231907,0.0,0.0,0.0,0.0,0.0,0.0,6.069572,2.0231907,2.0231907,0.5093975,0.03485188,1.5326269,0.0,0.1201923,1.2608134,0.63075674,0.1285848,0.889515,14.478805,0.21777341,0.7492572
d9336f93-2d9b-4a33-b2e8-2d3a11a4a9fa,1099.7380327497901,3860.3771995953603,1401.6315918257599,0.0,0.0,0.0,0.0,0.0,0.0,1.1231751,0.0,1.1231751,0.0,0.0,0.0,3.3695254,0.0,0.0,0.0,0.0,2.2463503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2463503,0.0,2.2463503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.31113,1.1231751,0.0,0.0,1.1231751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3695254,1.1231751,1.1231751,0.0,0.0,6.739051,0.0,1.1231751,0.0,0.0,5.6158757,0.0,0.0,0.0,1.1231751,0.0,1.1231751,0.0,0.0,1.1231751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2463503,29.202555,2.2463503,0.0,0.0,0.0,0.0,0.0,1.1231751,0.0,1.1231751,0.0,0.0,1.1231751,1.1231751,2.2463503,0.0,0.0,0.0,2.2463503,0.0,0.0,0.0,6.739051,2.2463503,0.0,0.0,1.1231751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2463503,1.1231751,0.0,0.0,0.0,1.1231751,0.0,0.0,2.2463503,0.0,0.0,0.0,1.1231751,0.0,0.0,0.0,0.0,1.1231751,1.1231751,0.0,0.0,4.4927006,0.0,0.0,1.1231751,1.1231751,1.1231751,0.0,1.1231751,0.0,1.1231751,0.0,1.1231751,10.108577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4927006,1.1231751,2.2463503,0.0,0.0,22.463503,1.1231751,0.0,2.2463503,5.6158757,0.0,0.0,1.1231751,1.1231751,0.0,1.1231751,1.1231751,0.0,0.0,0.0,0.0,1.1231751,0.0,0.0,0.0,0.0,0.0,5.6158757,7.862226,0.0,0.0,0.0,0.0,2.2463503,0.0,2.2463503,0.0,0.0,17.970802,2.2463503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1231751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1231751,4.4927006,3.3695254,0.0,0.0,0.0,0.0,3.3695254,0.0,3.3695254,0.0,0.0,1.0691569,0.97377384,1.396494,0.19987077,0.0,1.2482169,0.15868264,14.720625,4.7169957,1.7329915,0.026123649,4.820982
d982502a-a27c-4609-9003-d17112129aa3,1162.12219349996,3859.4107822889705,1445.48622829919,0.0,0.0,0.0,0.0,3.1886451,1.0628817,0.0,0.0,1.0628817,0.0,0.0,3.1886451,3.1886451,0.0,0.0,0.0,0.0,4.251527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3772902,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628817,0.0,1.0628817,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,0.0,3.1886451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628817,6.3772902,0.0,0.0,0.0,1.0628817,0.0,0.0,3.1886451,0.0,1.0628817,1.0628817,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,2.1257634,0.0,1.0628817,0.0,0.0,0.0,12.7545805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251527,5.314409,6.3772902,0.0,2.1257634,0.0,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,0.0,3.1886451,2.1257634,0.0,0.0,3.1886451,2.1257634,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628817,1.0628817,1.0628817,0.0,3.1886451,0.0,0.0,0.0,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628817,1.0628817,8.503054,4.251527,0.0,0.0,0.0,0.0,0.0,2.1257634,6.3772902,4.251527,0.0,3.1886451,1.0628817,0.0,0.0,4.251527,0.0,1.0628817,1.0628817,0.0,0.0,0.0,0.0,0.0,4.251527,0.0,1.0628817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.440172,4.251527,0.0,8.503054,3.1886451,0.0,0.0,0.0,0.0,0.0,1.0628817,0.0,0.0,0.0,3.1886451,0.0,0.0,0.0,4.251527,10.628818,1.0628817,0.0,27.634924,0.0,0.0,3.1886451,2.1257634,3.1886451,0.0,0.0,1.0628817,0.0,1.0628817,1.0628817,0.0,0.8492272,0.3525016,1.6674607,0.29588646,0.10331231,0.0,0.74922085,0.16722654,0.7108581,7.392306,0.09301128,0.09708053
36be1e5c-c6dd-4d84-877c-2d9d5146c434,410.13509025002196,3850.51888570644,1316.53221129927,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,3.0116868,0.0,0.0,0.0,3.0116868,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,6.0233736,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,6.0233736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,0.0,3.0116868,0.0,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,0.0,0.0,6.0233736,0.0,15.058434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,9.03506,9.03506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,0.0,21.081808,0.0,0.0,0.0,3.0116868,0.0,3.0116868,0.0,0.0,0.0,0.0,6.0233736,6.0233736,3.0116868,0.0,15.058434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0233736,3.0116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046747,0.0,0.0,0.0,0.0,0.0,0.0,3.0116868,0.0,3.0116868,0.0,0.0,3.0116868,0.0,3.0116868,0.0,0.0,0.0,0.0,9.03506,0.0,0.0,0.6359572,0.6842899,0.9234098,0.23992929,0.31393158,0.0,0.32595694,0.13229315,0.7688184,10.60297,0.066146575,0.706196
39aa37ef-adc2-42c5-9e5c-b8aaaec81f4e,306.993158999954,3846.42427971315,1394.2091498064801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.047074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.070612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,24.141224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.235374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.0,8.047074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023537,0.0,0.29745197,0.12512967,0.5623149,0.037508156,0.027977396,0.0,0.16094689,0.59935,0.30814445,1.3318487,0.05406043,0.19750077
cab4c44b-fe87-44dd-93a2-19324072bd1a,630.818724750008,3817.59669162952,1412.06595859279,0.0,0.0,0.0,0.0,3.9161756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,5.8742633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8742633,1.9580878,0.0,5.8742633,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,3.9161756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,11.748527,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9161756,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,1.9580878,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9161756,0.0,3.9161756,0.0,3.9161756,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,3.9161756,0.0,0.0,0.0,13.7066145,1.9580878,0.0,0.0,3.9161756,0.0,0.0,0.0,3.9161756,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,0.0,0.0,1.9580878,0.0,5.8742633,0.0,0.0,0.0,0.0,0.0,0.0,1.9580878,0.0,1.9580878,0.0,0.0,0.0,0.0,0.0,0.0,131.19188,0.0,0.0,0.0,0.0,0.26993427,0.08571623,0.22249907,0.09267642,0.08995287,0.0,0.07648642,0.213024,0.19989845,1.3303679,0.04629414,0.11937148
4e2f06ba-5371-4797-a33e-4cd9f511f65b,1558.89115874994,3816.2133677502397,1274.82960170413,0.0,0.0,0.0,0.0,0.7923571,0.7923571,0.0,0.0,0.0,0.7923571,0.7923571,0.0,0.0,0.7923571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923571,0.7923571,2.3770711,0.0,0.0,0.0,1.5847142,0.0,1.5847142,1.5847142,0.0,0.0,0.0,0.7923571,0.0,0.0,1.5847142,0.0,0.0,1.5847142,0.0,3.1694283,0.0,0.0,0.7923571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7541423,0.0,0.0,0.0,0.0,0.0,1.5847142,0.0,0.0,0.0,0.0,0.0,0.0,8.715928,0.0,0.7923571,0.0,0.0,0.0,1.5847142,0.0,0.7923571,0.0,0.0,0.0,2.3770711,3.1694283,0.0,0.0,0.7923571,0.7923571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9617853,0.0,0.7923571,0.7923571,0.0,0.0,0.0,0.0,1.5847142,0.0,0.0,0.0,0.0,0.0,0.7923571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923571,0.0,0.0,0.0,0.0,3.1694283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923571,0.7923571,0.0,7.9235706,0.0,0.0,0.0,1.5847142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923571,0.7923571,0.0,0.7923571,0.0,0.0,2.3770711,0.0,0.0,5.5464993,0.0,3.9617853,0.0,0.0,0.0,1.5847142,0.7923571,0.0,0.0,0.7923571,1.5847142,9.508285,0.0,0.0,0.0,0.0,0.0,0.0,1.5847142,3.1694283,0.0,0.7923571,9.508285,0.0,0.0,0.0,5.5464993,0.0,0.0,0.0,0.0,3.1694283,0.7923571,3.1694283,1.5847142,0.0,0.7923571,15.847141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923571,0.0,10.300642,5.5464993,0.0,0.0,0.0,0.0,0.0,2.3770711,0.0,0.0,0.7923571,0.0,0.0,0.0,0.0,0.7923571,0.0,2.3770711,0.0,3.1694283,0.0,0.0,0.0,0.0,5.5464993,1.5847142,0.0,0.0,0.0,7.1312137,0.0,0.0,0.5416947,0.74811345,1.3414128,0.15512307,0.31364524,0.0,0.52222705,0.07911296,0.600592,8.1282015,0.15300968,0.060421437
d963082a-bd80-48a4-b840-bdcee5ddeaa0,980.440911750076,3807.51972146212,1299.37626759338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5590386,0.0,0.0,0.0,0.0,0.0,0.0,2.5196795,0.0,0.0,1.2598398,0.0,0.0,0.0,0.0,2.5196795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,0.0,7.5590386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.677114,1.2598398,1.2598398,2.5196795,1.2598398,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,1.2598398,0.0,1.2598398,0.0,0.0,0.0,0.0,0.0,2.5196795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,2.5196795,2.5196795,0.0,0.0,0.0,1.2598398,0.0,0.0,1.2598398,1.2598398,0.0,0.0,0.0,0.0,1.2598398,0.0,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7795193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2991986,1.2598398,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,0.0,1.2598398,6.2991986,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,41.57471,1.2598398,2.5196795,1.2598398,2.5196795,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7795193,5.039359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2598398,0.0,0.0,1.2598398,0.0,0.0,0.0,0.0,61.732147,0.0,1.2598398,2.5196795,0.0,0.29519394,0.09237029,0.26293764,0.09530268,0.065490045,0.0,0.15395048,0.07619816,0.23329242,1.2379491,0.041937634,0.11939622
