sample_name,x,y,rmax,subclass,broad_class,x_um,y_um,layer
3571,9653.401913486508,10366.0701089626,0.0909244983737151,L5 IT,Ex,2194.636726273846,5665.462357746168,L5_polygon_uncut
3579,14873.9447741341,8645.29721951215,0.0392004901970686,L4,Ex,2757.4112466516563,5479.96304026341,L4_polygon_uncut
3580,15963.6388937482,6423.4867383644205,0.0535567871772141,L5 IT,Ex,2874.880272746056,5240.451870395685,VISp
3585,11148.182879929,16793.9942697281,0.0813847214413072,L2/3 IT,Ex,2355.774114456346,6358.39258227669,L2/3
3587,7042.691909927209,12383.3739689003,0.133611545031646,L6 PT,Ex,1913.2021878901533,5882.927713847453,L6a_polygon_uncut
3590,13171.817806133799,8675.8948480546,0.0406517319104509,L4,Ex,2573.9219595012237,5483.261464620286,L5_polygon_uncut
3593,5971.355705853821,12531.2987910628,0.04957914605093401,L6 IT,Ex,1797.712145091042,5898.87400967657,L6a_polygon_uncut
3596,7110.336599583729,13056.8874767428,0.0567749379339703,Astro,Glia,1920.4942854351261,5955.532469992874,L6a_polygon_uncut
3597,13605.652725068301,9310.4514244365,0.0222740194846974,L4,Ex,2620.689363762363,5551.666663554255,L4_polygon_uncut
3603,11832.231794713201,6657.31403417822,0.0932314920234643,Sst,Inh,2429.514587470083,5265.658452884412,L5_polygon_uncut
3609,10392.0250850923,7362.32020623537,0.0701226244783348,L6 IT,Ex,2274.26030417295,5341.658118232173,L6a_polygon_uncut
3610,11689.2220742267,11476.703367779599,0.0561275184290545,Pvalb,Inh,2414.0981396016386,5785.188623046641,L5_polygon_uncut
3620,16009.2878405754,8999.46538341907,0.32011886889334196,Oligo,Glia,2879.8012292140284,5518.142368332576,L2/3
3622,13609.3099536629,14236.0857394671,0.0512814641940494,Lamp5,Inh,2621.0836130048606,6082.650042714554,L2/3
3626,6614.77625704999,11376.7483235207,0.0946445873546318,L6 PT,Ex,1867.0728805099889,5774.4134692755315,L6b_polygon_uncut
3633,16732.8683929075,9372.984715061171,0.0639315180777884,L2/3 IT,Ex,2957.803212755429,5558.407752283594,L2/3
3638,15390.2993843856,9452.27006319445,0.0807722567591275,L2/3 IT,Ex,2813.074273636768,5566.954712812361,L2/3
3642,11964.232316457901,16819.0135868478,0.0554000217963218,L2/3 IT,Ex,2443.7442437141617,6361.089664662193,L2/3
3647,11160.340291678602,5302.04597840996,0.104077328219321,L6 IT,Ex,2357.084683442953,5119.560556472594,L6a_polygon_uncut
3649,14727.840515321299,6134.06123881355,0.0622356202057119,Sst,Inh,2741.661207551636,5209.251801544101,L5_polygon_uncut
3655,11019.494728318601,13929.4095304028,0.0813836203903817,L4,Ex,2341.901531712745,6049.5903473774215,L4_polygon_uncut
3656,13947.0792766454,8743.45334010105,0.0398901773143564,L2/3 IT,Ex,2657.4951460223742,5490.544270062894,L4_polygon_uncut
3660,15481.6911296458,6651.78141846324,0.11261508266572999,L4,Ex,2822.9263037758174,5265.062036910337,L4_polygon_uncut
3664,12191.222070829099,7490.429930572192,0.0824240562361887,L5 IT,Ex,2468.213739235377,5355.468346515682,L5_polygon_uncut
3666,13345.5452476683,13391.890532563999,0.0525833889129272,L2/3 IT,Ex,2592.6497776986425,5991.645799410399,L2/3
3672,9776.47239355274,12570.4178406369,0.0854922798410921,L5 PT,Ex,2207.9037240249854,5903.091043220658,L5_polygon_uncut
3674,10599.3508652588,16579.8257989101,0.125538841061226,L2/3 IT,Ex,2296.6100232748986,6335.3052211225095,L2/3
3681,10939.0915013868,5459.69236723086,0.0370201365141061,L6 PT,Ex,2333.234063849497,5136.554837187487,L6a_polygon_uncut
3683,16459.2476148377,11472.453119281201,0.18771444297693599,L2/3 IT,Ex,2928.306892879504,5784.730446258513,L2/3
3686,12193.029482757,11723.6635996101,0.0420645332391873,L4,Ex,2468.408578241205,5811.8109360379685,L4_polygon_uncut
3691,16366.02769845,10813.0579702305,0.0753456954448889,L2/3 IT,Ex,2918.25778589291,5713.647649190848,L2/3
3694,15113.205354161499,6478.31928006656,0.0635158220615489,L4,Ex,2783.2035371786096,5246.362818391175,L4_polygon_uncut
3695,10433.699046917,11771.3240523641,0.270159962467011,L5 PT,Ex,2278.752757257653,5816.94873284485,L5_polygon_uncut
3696,10620.3803058603,7281.348475269359,0.0866185286068521,L6 PT,Ex,2298.8769969717405,5332.929365634037,L6a_polygon_uncut
3701,13056.1973739037,11676.5958346271,0.116764385830773,Sst,Inh,2561.458076906819,5806.737030972801,L4_polygon_uncut
3702,17000.5925229771,8079.11695454718,0.086134042056518,L2/3 IT,Ex,2986.6638739769314,5418.928807700186,L2/3
3703,10648.7329875407,6873.51450362724,0.10664332135281099,L6 PT,Ex,2301.9334160568874,5288.964863491016,L6a_polygon_uncut
3706,14507.4170078985,12132.302050338001,0.0584311803021361,L2/3 IT,Ex,2717.899553451459,5855.862161026436,L2/3
3707,15347.617527075301,12851.551379563201,0.0486803276983216,L2/3 IT,Ex,2808.4731694187176,5933.397238716913,L2/3
3715,10707.4318444596,3569.52604838026,0.0382012069167513,L5 PT,Ex,2308.261152832745,4932.794908015392,VISp
3716,9504.75825201689,16103.7041227214,0.0902371242782939,L4,Ex,2178.6129395674207,6283.979304429367,L4_polygon_uncut
3719,10416.825090000999,13028.562528868799,0.0329349167342829,L5 IT,Ex,2276.933744702108,5952.479040612056,L5_polygon_uncut
3721,9067.57688792482,8438.0065602288,0.19299808763769102,L6 PT,Ex,2131.4847885182958,5457.617107192665,L6a_polygon_uncut
3724,12865.6050892159,9622.71769504577,0.0499283715368901,L5 IT,Ex,2540.9122286174743,5585.328967525934,L5_polygon_uncut
