"sample_name","x","y","rmax","subclass","broad_class"
1736,10336.6144136978,407.530337100293,0.185115879864258,"Pvalb","Inh"
1738,8073.88766649939,12974.9450580247,0.149842189975262,"L5 IT","Ex"
1740,16171.8464427832,6060.3099643299,0.0793028006143583,"L4","Ex"
1743,15430.0988881868,7156.41182306061,0.0274844052559114,"L2/3 IT","Ex"
1744,9715.84071185466,6412.48352764619,0.0675300814497847,"L6 PT","Ex"
1745,6995.5343852934,18277.1943458608,0.137777327172771,"Sst","Inh"
1747,10672.2988503077,18648.7980647859,0.0460372314689984,"L2/3 IT","Ex"
1748,14360.9172559247,5589.05442106787,0.117397650505506,"L5 IT","Ex"
1749,4670.73901556748,16474.5914356306,0.115580764850665,"L6 IT","Ex"
1750,11016.9714693156,16807.4994275518,0.0403588050805889,"Pvalb","Inh"
1751,14614.2659096059,7973.49516072869,0.0594627006705653,"Pvalb","Inh"
1752,14512.5255070621,14295.1567136855,0.065424842780196,"L2/3 IT","Ex"
1753,6897.84350583622,18995.2078687095,0.0526640243970601,"L4","Ex"
1754,3483.56121814295,14068.5331702909,0.140815380812143,"Sst","Inh"
1756,11920.5300528941,8771.71540347392,0.0261758945946713,"L5 IT","Ex"
1757,16944.2431417712,5138.38565868044,0.0839894502150172,"L4","Ex"
1759,16332.0003664418,6923.99836877,0.0724606893838767,"Lamp5","Inh"
1761,13632.226996598,5786.69252358096,0.0404445499812321,"L5 PT","Ex"
1762,12073.8015963898,2775.65923661773,0.0589322333485297,"L6 PT","Ex"
1763,8275.57159336228,14655.8077386633,0.0599440393470814,"L5 NP","Ex"
1764,8109.1498201352,9935.86744179314,0.0923547436670026,"L6 PT","Ex"
1765,6370.07398442014,11674.6860091112,0.0621420639261837,"L6 IT","Ex"
1766,7269.74193173124,11017.9017880077,0.0493274004364851,"L6 PT","Ex"
1767,10812.0765685682,6521.41111725998,0.0952404782182707,"L6 PT","Ex"
1769,14285.7144297493,5937.04408212849,0.050417193105131,"L5 IT","Ex"
1770,2470.56945128703,14786.2528877258,0.11214663691606,"Endo","Endo"
1771,12667.7774704577,15447.7197232958,0.0212579576081492,"L2/3 IT","Ex"
1772,7861.35309932637,10004.2794330536,0.0606167371517617,"L6 PT","Ex"
1773,11999.6090088455,11843.436885802,0.0790614935448087,"Pvalb","Inh"
1775,14788.9987268967,13047.5811340077,0.0536038043256421,"L2/3 IT","Ex"
1776,12399.5592032127,16434.3215040952,0.0712866867040153,"L2/3 IT","Ex"
1777,6683.30828727938,5297.10611272711,0.0748972678248033,"L5 NP","Ex"
1780,1064.34035822575,14903.5872030454,0.0563581074211043,"Vip","Inh"
1782,8966.59490139681,2030.18843685539,0.13696256541188,"Sst","Inh"
1783,11519.9893051395,5256.28455421322,0.0559653698702954,"Oligo","Glia"
1784,10997.6759185437,15313.8875028729,0.0614615329497299,"L4","Ex"
1785,16159.4735435401,9812.48849112028,0.095846451749781,"L2/3 IT","Ex"
1786,13009.1730403187,10631.6453474592,0.0471157754484661,"L4","Ex"
1789,9196.05321754636,7664.58536027247,0.0703151379449685,"L6 PT","Ex"
1790,12493.0868374157,16816.5390103419,0.0652517691371712,"L2/3 IT","Ex"
1791,14251.5185512697,9412.76364223808,0.0406507557915197,"L4","Ex"
1792,14210.1790418895,11365.7456033494,0.0874882907933939,"L4","Ex"
1793,7975.78834192783,19059.2124626403,0.0825766905804904,"Sst","Inh"
1794,1980.63704525223,14604.9424598829,0.0701859582426764,"L5 PT","Ex"
1795,10486.5440008256,10444.3783531957,0.0423393493011241,"Pvalb","Inh"
1796,12063.1414886277,16904.8457796769,0.0835690249662356,"L2/3 IT","Ex"
1799,17329.8381356837,4962.29955896314,0.0904400448557979,"L2/3 IT","Ex"
1800,12248.1940873595,12864.690080824,0.0519915498540356,"L4","Ex"
1803,2409.15507374818,14252.7075589259,0.117828097979328,"Oligo","Glia"
1804,7628.05030608496,9403.25192346627,0.118497712434027,"L6 PT","Ex"
1807,9145.51331500358,9026.71383420527,0.0548424338278449,"L6 PT","Ex"
1809,10587.1449306001,6207.39009747646,0.13970883308007,"Sst","Inh"
1810,6548.49822467351,17350.7529953186,0.121715303995022,"L5 PT","Ex"
1812,8223.22001110013,3471.77079656035,0.0775097140880407,"L5 NP","Ex"
1816,7783.83061438324,16212.4237983433,0.0542176432587598,"L5 IT","Ex"
1817,4751.25913250302,15289.0924592012,0.0358517399741579,"L6 PT","Ex"
1818,7669.75919687622,9139.52139647766,0.0701884400279513,"L5 IT","Ex"
1819,5185.19695745544,13004.1766508401,0.0539957939046642,"L6 PT","Ex"
1820,11537.6681212366,6037.14192907047,0.0379240381637278,"L2/3 IT","Ex"
1821,16391.7589138696,5149.59233335949,0.0423568601638814,"L4","Ex"
1822,4062.89585483642,15754.6696763716,0.0727536166038295,"L6 PT","Ex"
1824,9167.60579894011,8842.68473173345,0.0939432347500386,"L6 IT","Ex"
1825,8195.93786205659,12659.5209685493,0.17233231391483,"L5 IT","Ex"
1826,14571.9887451803,6432.9570702465,0.0647150273835924,"L5 NP","Ex"
1827,9390.09248444598,13162.8654595987,0.0774822531018081,"L5 PT","Ex"
1828,14378.3354537204,13007.2244825651,0.11486583901926,"L2/3 IT","Ex"
1829,9633.37911920352,18141.4564479309,0.139379101246172,"L2/3 IT","Ex"
1830,13206.5564074119,15935.8084215697,0.204481536095225,"L2/3 IT","Ex"
1832,15594.7001898479,11074.0117737439,0.0340492385161124,"L5 PT","Ex"
1834,1550.97452627303,15515.2462383253,0.0518509643597762,"L5 IT","Ex"
1836,12235.1373791531,3177.3432372255,0.057397941846863,"L6 PT","Ex"
1837,14526.8398004128,9334.5774956578,0.0721640014740594,"L4","Ex"
